Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
kuromi-character-night-light,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-NIGHT-LIGHT/CatalogHero_wm.png,2,Kuromi character night light toy with USB cable on a white surface.,,,,
kuromi-character-night-light,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-NIGHT-LIGHT/Box_wm.png,3,Kuromi character night light toy with USB cable on a white surface.,,,,
kuromi-character-night-light,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-NIGHT-LIGHT/Lifestyle_wm.png,4,Kuromi character night light toy with USB cable on a white surface.,,,,
kuromi-character-night-light,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-NIGHT-LIGHT/Hero_titled.png,5,Kuromi character night light toy with USB cable on a white surface.,,,,
kuromi-character-night-light,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-NIGHT-LIGHT/FeatureCard.png,6,Kuromi character night light toy with USB cable on a white surface.,,,,
kuromi-moon-light-lamp,Kuromi Moon Light Lamp,"<p>A crescent moon in frosted pink glitter, resting on a little cloud, with Kuromi perched in the curve of it. Switched on, the glitter catches the light and the whole moon glows soft rather than bright — enough to find the door by, not enough to wake anyone. It charges over USB-C and runs on its own battery, so it moves from the bedside table to a shelf, or goes in a bag for a night at a cousin&#x27;s house. The box puts it better than we can: starry lights, cosy nights. Good to know Charges over USB-C and holds its own battery — keep it away from water. A bedside light rather than a plaything; an adult should handle the charging. In the box: Kuromi moon light lamp with cloud base. Gift wrap and a handwritten card can be added on this page; we dispatch gift orders within 48 hours. Delivered across Pakistan in 3–5 working days, sooner in Karachi, Lahore and Islamabad. Cash on delivery available.</p><p><strong>What's included:</strong></p><ul><li>1x Kuromi moon light lamp with cloud base</li></ul>",The Toy Gift Shop,,Novelty & Fun Toys,"age:3-5, feature:gift-ready, feature:new, occasion:birthday, occasion:eid, play:games, sub:Night Lights",FALSE,Title,Default Title,TGS-KUROMI-MOON-LAMP,,shopify,3,deny,manual,2600.00,,TRUE,TRUE,output/TGS-KUROMI-MOON-LAMP/CatalogClean.png,1,Kuromi Moon Light Lamp,FALSE,Kuromi Moon Light Lamp in Pakistan | Toy Gift Shop,"Rechargeable Moonlit lamp — a frosted glitter crescent moon on a cloud base with a Kuromi figure. Charges over USB-C. Delivered across Pakistan, cash on delivery.",draft
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/CatalogHero_wm.png,2,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/Box_wm.png,3,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/Detail_wm.png,4,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/Lifestyle_wm.png,5,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/Hero_titled.png,6,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard.png,7,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard_final.png,8,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard_themed.png,9,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard_v2.png,10,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard_v2b.png,11,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/FeatureCard_v2c.png,12,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/Packshot.png,13,Kuromi Moon Light Lamp,,,,
kuromi-moon-light-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-KUROMI-MOON-LAMP/WhiteBG.png,14,Kuromi Moon Light Lamp,,,,
labubu-bubble-gun,Labubu Electric Bubble Gun with Lights,"<p>An electric Labubu bubble gun with lights, with the Labubu character sitting on top. Pull the trigger to blow a stream of colourful bubbles from the round nozzle; the bubble solution bottle fits underneath.</p><ul><li>Electric bubble blowing</li><li>Lights up</li><li>Labubu character on top</li><li>Bubble solution bottle fits underneath</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Labubu bubble gun</li><li>Bubble solution bottle</li></ul>",The Toy Gift Shop,,Outdoor Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:outdoor, sub:Bubble Toys",FALSE,Title,Default Title,TGS-BUBBLE-GUN,,shopify,2,deny,manual,1450.00,,TRUE,TRUE,output/TGS-BUBBLE-GUN/CatalogClean.png,1,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,FALSE,Labubu Bubble Gun in Pakistan | Toy Gift Shop,"Labubu electric bubble gun with lights, the Labubu character on top and a bubble solution bottle. Ages 3+.",draft
labubu-bubble-gun,,,,,,,,,,,,,,,,,,,,output/TGS-BUBBLE-GUN/CatalogHero_wm.png,2,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,,,,
labubu-bubble-gun,,,,,,,,,,,,,,,,,,,,output/TGS-BUBBLE-GUN/Box_wm.png,3,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,,,,
labubu-bubble-gun,,,,,,,,,,,,,,,,,,,,output/TGS-BUBBLE-GUN/Lifestyle_wm.png,4,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,,,,
labubu-bubble-gun,,,,,,,,,,,,,,,,,,,,output/TGS-BUBBLE-GUN/Hero_titled.png,5,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,,,,
labubu-bubble-gun,,,,,,,,,,,,,,,,,,,,output/TGS-BUBBLE-GUN/FeatureCard.png,6,Brown Labubu bubble gun with the Labubu character on top and a bubble solution bottle.,,,,
lasika-w-f181-digital-watch,Lasika W-F181 Digital Watch,"<p>A Lasika W-F181 digital watch with a slim rectangular LCD and a soft strap, in a clear display cube. Reads the time at a glance, light on the wrist, and easy for a child to put on.</p><ul><li>Lasika W-F181 digital watch</li><li>Slim LCD face, easy to read</li><li>Soft strap, light on the wrist</li><li>Comes in a clear display cube</li></ul><p><strong>What's included:</strong></p><ul><li>Lasika digital watch</li><li>Display cube</li></ul>",The Toy Gift Shop,,Novelty & Fun Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Gadgets",FALSE,Title,Default Title,TGS-LASIKA-DIGITAL-WATCH,,shopify,5,deny,manual,1550.00,,TRUE,TRUE,output/TGS-LASIKA-DIGITAL-WATCH/CatalogClean.png,1,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",FALSE,Lasika Digital Watch in Pakistan | Toy Gift Shop,"Lasika W-F181 digital watch with a slim LCD face and soft strap, in a clear display cube.",draft
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/CatalogHero_wm.png,2,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/Angle_wm.png,3,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/Box_wm.png,4,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/Lifestyle_wm.png,5,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/Hero_titled.png,6,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
lasika-w-f181-digital-watch,,,,,,,,,,,,,,,,,,,,output/TGS-LASIKA-DIGITAL-WATCH/FeatureCard.png,7,"Lasika W-F181 digital watch with a beige strap, beside its clear display cube.",,,,
leding-the-life-diy-acrylic-message-lamp,DIY Acrylic Message Lamp with Colour Markers,"<p>A round acrylic panel on a lit base: write or draw on it with the markers and the writing glows. The box calls it an acrylic luminescent lamp for handwriting, doodles and notes, and suggests it for birthdays and as a little personal billboard. Wipe the panel with the cloth and start again. Runs from the USB cable.</p><ul><li>Write or draw and the writing glows</li><li>Seven colour markers included</li><li>Wipes clean with the cloth, use again and again</li><li>USB powered</li><li>Good for notes, birthdays and doodles</li></ul><p><strong>What's included:</strong></p><ul><li>Acrylic panel with lit base</li><li>7 colour markers</li><li>Cleaning cloth</li><li>USB cable</li></ul>",The Toy Gift Shop,,Novelty & Fun Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Night Lights",FALSE,Title,Default Title,TGS-ACRYLIC-LED-LAMP,,shopify,3,deny,manual,1250.00,,TRUE,TRUE,output/TGS-ACRYLIC-LED-LAMP/CatalogClean.png,1,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",FALSE,DIY Acrylic Message Lamp in Pakistan | Toy Gift Shop,"DIY acrylic message lamp: write with the markers and your handwriting glows. 7 markers, cloth and USB cable included.",draft
leding-the-life-diy-acrylic-message-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-ACRYLIC-LED-LAMP/CatalogHero_wm.png,2,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",,,,
leding-the-life-diy-acrylic-message-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-ACRYLIC-LED-LAMP/Box_wm.png,3,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",,,,
leding-the-life-diy-acrylic-message-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-ACRYLIC-LED-LAMP/Lifestyle_wm.png,4,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",,,,
leding-the-life-diy-acrylic-message-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-ACRYLIC-LED-LAMP/Hero_titled.png,5,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",,,,
leding-the-life-diy-acrylic-message-lamp,,,,,,,,,,,,,,,,,,,,output/TGS-ACRYLIC-LED-LAMP/FeatureCard.png,6,"Round acrylic message lamp with its base, seven colour markers, cloth and USB cable.",,,,
lightsaber-toy,Lightsaber Toy Sword with Sheath,"<p>A black toy sword the box calls a Lightsaber: the blade slides out of its own sheath and pushes back in, with a grey grip and guard. Ages 14+ as printed on the box, so it is one for older children and collectors.</p><ul><li>Black toy sword with its own sheath</li><li>Blade slides out and pushes back in</li><li>Grey grip and guard</li><li>Ages 14+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Toy sword</li><li>Sheath</li></ul>",The Toy Gift Shop,,Novelty & Fun Toys,"age:8+, feature:new, occasion:birthday, occasion:eid, play:games, sub:Novelty Toys",FALSE,Title,Default Title,TGS-LIGHTSABE,,shopify,3,deny,manual,4900.00,,TRUE,TRUE,output/TGS-LIGHTSABE/CatalogClean.png,1,"Black lightsaber toy sword with its sheath, beside the box.",FALSE,Lightsaber in Pakistan | Toy Gift Shop,A toy lightsaber with a black hilt and blade. Extends and retracts. Made of plastic. For imaginative play. Age 14+.,draft
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/CatalogHero_wm.png,2,"Black lightsaber toy sword with its sheath, beside the box.",,,,
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/Angle_wm.png,3,"Black lightsaber toy sword with its sheath, beside the box.",,,,
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/Box_wm.png,4,"Black lightsaber toy sword with its sheath, beside the box.",,,,
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/Lifestyle_wm.png,5,"Black lightsaber toy sword with its sheath, beside the box.",,,,
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/Hero_titled.png,6,"Black lightsaber toy sword with its sheath, beside the box.",,,,
lightsaber-toy,,,,,,,,,,,,,,,,,,,,output/TGS-LIGHTSABE/FeatureCard.png,7,"Black lightsaber toy sword with its sheath, beside the box.",,,,
m-206-electric-gel-blaster,M-206 Electric Gel Bead Blaster with Soak Kit,"<p>This electric toy gun is a DIY model gun with a colorful patterned design. It uses gel bullets that are soaked in water before use. The kit includes a USB charging cable, safety goggles, and other accessories. It is designed for ages 14 and up.</p><ul><li>Plastic body with colorful patterned design</li><li>Includes gel bullet soak tutorial and safety goggles</li><li>Uses USB cable for charging</li><li>Includes clear plastic bottle for gel bullet soak</li><li>Intended for ages 14 and up</li></ul><p><strong>What's included:</strong></p><ul><li>Electric gel bead blaster</li><li>Gel beads (soak in water 4-6 hours before use)</li><li>Rechargeable battery + USB charging cable</li><li>Magazine/loader</li><li>Funnel loader attachment</li><li>Safety goggles</li><li>Water bottle</li></ul>",The Toy Gift Shop,,Battle & Action Play,"age:8+, feature:new, occasion:birthday, occasion:eid, play:games, sub:Battle Play",FALSE,Title,Default Title,TGS-M206-GEL-BLASTER,,shopify,3,deny,manual,5300.00,,TRUE,TRUE,output/TGS-M206-GEL-BLASTER/CatalogClean.png,1,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",FALSE,M-206 Electric Gel Bead Blaster with Soak Kit | Toy Gift Shop,"M-206 Electric Toy Gun with Gel Bullet Soak Kit for ages 14+. Includes safety goggles, USB cable, and DIY model gun parts. Perfect for action play.",draft
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/CatalogHero_wm.png,2,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/Open_wm.png,3,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/Box_wm.png,4,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/Lifestyle_wm.png,5,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/Hero_titled.png,6,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
m-206-electric-gel-blaster,,,,,,,,,,,,,,,,,,,,output/TGS-M206-GEL-BLASTER/FeatureCard.png,7,"M-206 Electric Toy Gun with Gel Bullet Soak Kit, including safety goggles and USB cable, displayed with packaging.",,,,
magic-wand-crown-tiara,Magic Wand Crown Tiara with Light and Sound,<p>This toy crown tiara is designed for pretend play. It features a shiny silver-colored metal-like finish with a red jewel center. Pressing the crown activates lights and magic sounds. It is intended for children aged 18 months and up.</p><ul><li>Silver-look crown with a big red heart jewel</li><li>Press it for lights and magic sounds</li><li>Magic Wand by MLX</li><li>For dress-up and pretend play</li><li>18 months+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>1 x Magic Wand Crown Tiara</li></ul>,The Toy Gift Shop,,Fantasy & Magic Toys,"age:1-3, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Magic & Dress-Up",FALSE,Title,Default Title,TGS-MAGIC-WAND-CROWN,,shopify,2,deny,manual,2500.00,,TRUE,TRUE,output/TGS-MAGIC-WAND-CROWN/CatalogClean.png,1,"A shiny silver and red crown tiara toy with lights and sound, packaged in a blue box.",FALSE,Magic Wand Crown Tiara in Pakistan | Toy Gift Shop,A shiny silver and red crown tiara for pretend play. Press to activate lights and magic sounds. Ages 18 months and up. Perfect for dress-up and fantasy play.,draft
magic-wand-crown-tiara,,,,,,,,,,,,,,,,,,,,output/TGS-MAGIC-WAND-CROWN/CatalogHero_wm.png,2,"A shiny silver and red crown tiara toy with lights and sound, packaged in a blue box.",,,,
magic-wand-crown-tiara,,,,,,,,,,,,,,,,,,,,output/TGS-MAGIC-WAND-CROWN/Box_wm.png,3,"A shiny silver and red crown tiara toy with lights and sound, packaged in a blue box.",,,,
magic-wand-crown-tiara,,,,,,,,,,,,,,,,,,,,output/TGS-MAGIC-WAND-CROWN/Hero_titled.png,4,"A shiny silver and red crown tiara toy with lights and sound, packaged in a blue box.",,,,
magic-wand-crown-tiara,,,,,,,,,,,,,,,,,,,,output/TGS-MAGIC-WAND-CROWN/FeatureCard.png,5,"A shiny silver and red crown tiara toy with lights and sound, packaged in a blue box.",,,,
magnetic-building-blocks-minecraft-theme-set,Magnetic Building Blocks Minecraft Theme Set,"<p>A 48-piece magnetic building set in a Minecraft-style pixel theme, model Z33059. The box calls it DIY scene construction: snap the blocks together with magnets to restore the fun of the game and build your own scene. Ages 6+.</p><ul><li>48 pieces as printed on the box</li><li>Pixel blocks snap together with magnets</li><li>Build your own game-style scene</li><li>Model Z33059</li><li>Ages 6+</li></ul><p><strong>What's included:</strong></p><ul><li>48 magnetic building blocks</li></ul>",The Toy Gift Shop,,Building & Construction Toys,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:build, sub:Building Blocks",FALSE,Title,Default Title,TGS-MAG-BUILDING-BLOCKS,,shopify,5,deny,manual,2350.00,,TRUE,TRUE,output/TGS-MAG-BUILDING-BLOCKS/CatalogClean.png,1,"Box of magnetic building blocks with Minecraft theme, showing assembled structure and included figures.",FALSE,Magnetic Building Blocks in Pakistan | Toy Gift Shop,Magnetic building blocks set with 48 pieces and 3 figures for Minecraft-inspired scene construction. Ages 6+. Plastic magnetic construction toy.,draft
magnetic-building-blocks-minecraft-theme-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-BUILDING-BLOCKS/CatalogHero_wm.png,2,"Box of magnetic building blocks with Minecraft theme, showing assembled structure and included figures.",,,,
magnetic-building-blocks-minecraft-theme-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-BUILDING-BLOCKS/Box_wm.png,3,"Box of magnetic building blocks with Minecraft theme, showing assembled structure and included figures.",,,,
magnetic-building-blocks-minecraft-theme-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-BUILDING-BLOCKS/Hero_titled.png,4,"Box of magnetic building blocks with Minecraft theme, showing assembled structure and included figures.",,,,
magnetic-building-blocks-minecraft-theme-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-BUILDING-BLOCKS/FeatureCard.png,5,"Box of magnetic building blocks with Minecraft theme, showing assembled structure and included figures.",,,,
magnetic-digital-car-train-set,Magnetic Digital Train Set with Numbered Cars,"<p>A magnetic number train: a locomotive and brightly painted number cars with cartoon faces that click together with magnets. Children line up the numbers in order while they play, which makes it an easy first counting toy. Ages 3+ on the box.</p><ul><li>Locomotive and number cars with cartoon faces</li><li>Cars join with magnets</li><li>Learn numbers and counting through play</li><li>Builds fine motor skills</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Locomotive</li><li>Magnetic number cars</li></ul>",The Toy Gift Shop,,Educational Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Learning Toys",FALSE,Title,Default Title,TGS-MAG-DIGITAL-TRAIN,,shopify,2,deny,manual,2600.00,,TRUE,TRUE,output/TGS-MAG-DIGITAL-TRAIN/CatalogClean.png,1,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,FALSE,Magnetic Digital Train Set in Pakistan | Toy Gift Shop,Magnetic Digital Train Set: number cars with cartoon faces that join with magnets. A first counting toy for ages 3+.,draft
magnetic-digital-car-train-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-DIGITAL-TRAIN/CatalogHero_wm.png,2,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,,,,
magnetic-digital-car-train-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-DIGITAL-TRAIN/Box_wm.png,3,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,,,,
magnetic-digital-car-train-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-DIGITAL-TRAIN/Lifestyle_wm.png,4,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,,,,
magnetic-digital-car-train-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-DIGITAL-TRAIN/Hero_titled.png,5,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,,,,
magnetic-digital-car-train-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-DIGITAL-TRAIN/FeatureCard.png,6,A colorful magnetic digital train set with numbered cars arranged in a circle on a white surface.,,,,
magnetic-world-cute-pet-building-set,Magnetic World Scene Series X Captive Cute Pet Building Set,"<p>Magnetic World, Scene Series X Captive Cute Pet: a 60-piece magnetic set that builds a little pixel world with a house, a tree and blocky pets. The box breaks the 60 pieces down by shape. Ages 3+, with a choking hazard warning for small parts.</p><ul><li>60 pieces as printed on the box</li><li>Builds a house, a tree and blocky pets</li><li>Pieces snap together with magnets</li><li>Little square, big world</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>60 magnetic building blocks</li></ul>",The Toy Gift Shop,,Building & Construction Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Building Blocks",FALSE,Title,Default Title,TGS-MAG-WORLD,,shopify,2,deny,manual,2450.00,,TRUE,TRUE,output/TGS-MAG-WORLD/CatalogClean.png,1,Magnetic World building set with 60 pieces for constructing a cute pet scene.,FALSE,Magnetic World in Pakistan | Toy Gift Shop,"Magnetic World Scene Series X Captive Cute Pet Building Set. 60 magnetic plastic blocks for kids ages 3+. Build a house, tree, and pet scene.",draft
magnetic-world-cute-pet-building-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-WORLD/CatalogHero_wm.png,2,Magnetic World building set with 60 pieces for constructing a cute pet scene.,,,,
magnetic-world-cute-pet-building-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-WORLD/Open_wm.png,3,Magnetic World building set with 60 pieces for constructing a cute pet scene.,,,,
magnetic-world-cute-pet-building-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-WORLD/Box_wm.png,4,Magnetic World building set with 60 pieces for constructing a cute pet scene.,,,,
magnetic-world-cute-pet-building-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-WORLD/Hero_titled.png,5,Magnetic World building set with 60 pieces for constructing a cute pet scene.,,,,
magnetic-world-cute-pet-building-set,,,,,,,,,,,,,,,,,,,,output/TGS-MAG-WORLD/FeatureCard.png,6,Magnetic World building set with 60 pieces for constructing a cute pet scene.,,,,
miniature-truck-collection,"Miniature Transport Truck in a Display Case – Blue, Black/Grey or Red","<p>A miniature articulated transport truck, ready to sit on a shelf. Three designs: a black cab with a grey Transport trailer, a white cab with a blue and orange Container Transport trailer (both in a clear display case on a black base), or a red cab with a silver/red Container Truck trailer.</p><ul><li>Miniature transport truck with trailer</li><li>Blue and Black/Grey come in a clear display case on a black base</li><li>Three colours: Blue, Black/Grey or Red</li><li>For display or gentle play</li></ul><p><strong>What's included:</strong></p><ul><li>1 miniature transport truck in its display case</li></ul>",The Toy Gift Shop,,Cars & Vehicles,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:vehicles, sub:Die-Cast Cars",FALSE,Style,Blue,TGS-TRUCKS-BLU,,shopify,2,deny,manual,1150.00,,TRUE,TRUE,output/TGS-TRUCKS/CatalogClean.png,1,"Miniature transport trucks in blue, black/grey and red.",FALSE,Toy Trucks in Pakistan | Toy Gift Shop,Miniature transport truck with trailer in a clear display case. Black/grey or white/blue design; design varies.,draft
miniature-truck-collection,,,,,,,,Style,Black/Grey,TGS-TRUCKS-BLK,,shopify,2,deny,manual,1150.00,,TRUE,TRUE,,,,,,,
miniature-truck-collection,,,,,,,,Style,Red,TGS-TRUCKS-RED,,shopify,1,deny,manual,1150.00,,TRUE,TRUE,,,,,,,
miniature-truck-collection,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCKS/CatalogHero_wm.png,2,"Miniature transport trucks in blue, black/grey and red.",,,,
miniature-truck-collection,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCKS/Hero_titled.png,3,"Miniature transport trucks in blue, black/grey and red.",,,,
miniature-truck-collection,,,,,,,,,,,,,,,,,,,,output/TGS-TRUCKS/FeatureCard.png,4,"Miniature transport trucks in blue, black/grey and red.",,,,
mochi-squishy,Mochi Squishy in Clear Case,"<p>A soft mochi squishy in pastel pink, yellow and green, shaped like a flower on leaves, packed in a small clear case. Squeeze it and let it slowly return to shape. It is a toy, not food.</p><ul><li>Soft mochi squish</li><li>Pastel pink, yellow and green flower shape</li><li>Small clear storage case</li><li>For sensory and fidget play</li><li>A toy, not food</li></ul><p><strong>What's included:</strong></p><ul><li>1 mochi squishy</li><li>Clear case</li></ul>",The Toy Gift Shop,,Sensory & Fidget Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Squishies",FALSE,Title,Default Title,TGS-SQUISHY-MOCHI,,shopify,3,deny,manual,1850.00,,TRUE,TRUE,output/TGS-SQUISHY-MOCHI/CatalogClean.png,1,"Pastel pink, yellow and green mochi squishy beside its small clear case.",FALSE,Mochi Squishy in Pakistan | Toy Gift Shop,"Pastel flower mochi squishy in a small clear case. Soft sensory fidget toy for ages 3+. A toy, not food.",draft
mochi-squishy,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-MOCHI/CatalogHero_wm.png,2,"Pastel pink, yellow and green mochi squishy beside its small clear case.",,,,
mochi-squishy,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-MOCHI/Box_wm.png,3,"Pastel pink, yellow and green mochi squishy beside its small clear case.",,,,
mochi-squishy,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-MOCHI/Hero_titled.png,4,"Pastel pink, yellow and green mochi squishy beside its small clear case.",,,,
mochi-squishy,,,,,,,,,,,,,,,,,,,,output/TGS-SQUISHY-MOCHI/FeatureCard.png,5,"Pastel pink, yellow and green mochi squishy beside its small clear case.",,,,
